arrival,service,start,departure,thread
26.236418390024635,0.0298960123627205,26.236418390024635,26.266314402387355,0
26.310435079288876,0.15883307822180565,26.310435079288876,26.469268157510683,3
26.494123678579683,0.4554578045817684,26.494123678579683,26.949581483161452,0
26.590311367699876,0.20381961683213845,26.590311367699876,26.794130984532014,1
26.775256343807158,0.19102221212510026,26.775256343807158,26.96627855593226,3
26.897234530910183,0.07845420852922706,26.897234530910183,26.97568873943941,2
27.06929552750015,0.12675904635888297,27.06929552750015,27.196054573859033,1
27.104052870101153,0.04447577836223991,27.104052870101153,27.148528648463394,0
27.135174832200473,0.09515736976078668,27.135174832200473,27.23033220196126,3
27.21780932239144,0.2677979711650564,27.21780932239144,27.485607293556495,2
27.267932406897863,0.14953652413486793,27.267932406897863,27.41746893103273,0
27.42603738924556,0.06427645340304552,27.42603738924556,27.490313842648607,1
27.78287149809692,0.08461864260935353,27.78287149809692,27.867490140706273,3
27.80414819890877,0.04132976879743189,27.80414819890877,27.845477967706202,0
27.81826860726842,1.2393983806425215,27.81826860726842,29.05766698791094,2
27.83618219125352,0.09946223506956102,27.83618219125352,27.93564442632308,1
27.99748739262421,0.25176115401329824,27.99748739262421,28.249248546637507,0
28.00241111864401,0.1711202709134943,28.00241111864401,28.173531389557503,3
28.065375250107458,0.0918709486978796,28.065375250107458,28.15724619880534,1
28.125484891767755,0.08850531776146875,28.15724619880534,28.24575151656681,1
28.149791731940933,0.0848396093134735,28.173531389557503,28.258370998870976,3
28.220672430308177,0.6744334785453013,28.24575151656681,28.92018499511211,1
28.392379008916993,0.5596261966525417,28.392379008916993,28.952005205569534,0
28.398711551848695,0.3078004712007304,28.398711551848695,28.706512023049427,3
28.42757088561909,0.0676143701888159,28.706512023049427,28.774126393238245,3
28.433489547558022,0.00844553624978385,28.774126393238245,28.78257192948803,3
28.483430739263092,0.10062407181158964,28.78257192948803,28.88319600129962,3
28.63524889168339,0.22447173438995988,28.88319600129962,29.10766773568958,3
28.779105162054577,0.4487899933632549,28.92018499511211,29.368974988475365,1
28.80120417160416,0.010580510772705254,28.952005205569534,28.96258571634224,0
28.80332743025207,0.4690415671660681,28.96258571634224,29.43162728350831,0
29.032702389540333,0.4680604244879184,29.05766698791094,29.52572741239886,2
29.115529842695256,0.6026209531710761,29.115529842695256,29.718150795866332,3
29.174415976584342,0.26686055606004633,29.368974988475365,29.63583554453541,1
29.282951271546906,0.046806029270456434,29.43162728350831,29.478433312778765,0
29.287091239218505,0.0028511721580641385,29.478433312778765,29.48128448493683,0
29.461081529017175,0.06832877616697267,29.48128448493683,29.5496132611038,0
29.493758509782612,0.3677372973586779,29.52572741239886,29.893464709757538,2
29.60334926317531,0.01307340736546368,29.60334926317531,29.616422670540775,0
29.65409705010112,0.12963082240645205,29.65409705010112,29.783727872507573,0
29.745626904827443,0.4231012501821276,29.745626904827443,30.16872815500957,1
30.281199730954526,0.0495597249028346,30.281199730954526,30.33075945585736,3
30.309230580758673,0.019160350184200075,30.309230580758673,30.328390930942874,0
30.323411781006172,0.17293317059627847,30.323411781006172,30.49634495160245,2
30.384229562249676,0.03188793801148397,30.384229562249676,30.41611750026116,1
30.399529048942917,0.03350804080042802,30.399529048942917,30.433037089743344,0
30.51336561161825,0.058579704429298954,30.51336561161825,30.57194531604755,3
30.633130075711936,0.4269756078344688,30.633130075711936,31.060105683546404,1
30.661669438247177,0.24467642651290542,30.661669438247177,30.906345864760084,0
30.67125947360347,0.7037726746829447,30.67125947360347,31.375032148286415,2
30.69927555691518,0.16000713309765385,30.69927555691518,30.859282690012833,3
30.740286008323757,0.041984349296869845,30.859282690012833,30.9012670393097,3
30.740842460392784,0.1389393808994809,30.9012670393097,31.04020642020918,3
30.877163809330124,0.03589829140958575,30.906345864760084,30.942244156169668,0
30.937581376741566,0.21813287640961992,30.942244156169668,31.160377032579287,0
30.97288993274001,0.7689923585791417,31.04020642020918,31.80919877878832,3
30.976437720136712,0.2824665546431547,31.060105683546404,31.342572238189558,1
31.034278008434004,0.02835960970000234,31.160377032579287,31.188736642279288,0
31.237956838993494,0.35546849186861534,31.237956838993494,31.59342533086211,0
31.35062267911883,0.24106354470924427,31.35062267911883,31.591686223828074,1
31.356884718363315,0.15625451967849177,31.375032148286415,31.531286667964906,2
31.390712884282255,0.23553204559370913,31.531286667964906,31.766818713558614,2
31.413344084211356,0.13616417956487525,31.591686223828074,31.72785040339295,1
31.41790685156468,0.11149296405347592,31.59342533086211,31.704918294915586,0
31.597812018455365,0.15617990565121678,31.704918294915586,31.861098200566804,0
31.646922065095875,0.506525518249172,31.72785040339295,32.23437592164212,1
31.6499092462827,0.11585816352809351,31.766818713558614,31.882676877086706,2
31.8225668257288,1.3999957951438142,31.8225668257288,33.222562620872615,3
31.865897623181908,0.19002827701001193,31.865897623181908,32.05592590019192,0
32.16302121568569,0.4697106212183881,32.16302121568569,32.63273183690408,2
32.197254215395695,0.33364665421494094,32.197254215395695,32.53090086961063,0
32.200598948900776,0.08697474838560638,32.23437592164212,32.321350670027726,1
32.226691306586325,1.0405569002130677,32.321350670027726,33.361907570240795,1
32.23441176044329,0.05801326179083682,32.53090086961063,32.58891413140147,0
32.29880056270435,0.0223555985174809,32.58891413140147,32.611269729918945,0
32.443610846571566,0.41202080249223705,32.611269729918945,33.02329053241118,0
